timestamp,open,high,low,close,volume
2026-05-06 07:15:00,2370.05,2375.0,2369.53,2374.0,1292.5842
2026-05-06 07:30:00,2374.0,2374.01,2370.15,2371.49,1222.7852
2026-05-06 07:45:00,2371.49,2373.39,2369.63,2371.74,1516.8
2026-05-06 08:00:00,2371.74,2378.93,2369.16,2376.5,2902.5036
2026-05-06 08:15:00,2376.5,2377.9,2374.82,2377.89,1324.632
2026-05-06 08:30:00,2377.9,2386.35,2377.55,2382.48,5471.2345
2026-05-06 08:45:00,2382.48,2396.19,2380.0,2394.33,8756.4679
2026-05-06 09:00:00,2394.32,2396.22,2388.47,2391.46,9175.957
2026-05-06 09:15:00,2391.47,2393.59,2384.8,2390.1,4205.4523
2026-05-06 09:30:00,2390.1,2418.39,2389.55,2417.76,26193.9157
2026-05-06 09:45:00,2417.76,2417.76,2406.55,2412.76,8143.0515
2026-05-06 10:00:00,2412.77,2413.78,2405.18,2411.14,4485.8853
2026-05-06 10:15:00,2411.14,2413.99,2408.85,2411.16,4079.3791
2026-05-06 10:30:00,2411.16,2414.43,2409.37,2409.63,4956.9542
2026-05-06 10:45:00,2409.63,2414.35,2408.0,2410.2,3670.6786
2026-05-06 11:00:00,2410.2,2414.42,2408.42,2413.57,3938.2613
2026-05-06 11:15:00,2413.58,2423.74,2413.56,2415.13,12165.9706
2026-05-06 11:30:00,2415.14,2418.94,2409.72,2410.0,9409.6951
2026-05-06 11:45:00,2410.01,2414.26,2408.34,2410.47,4921.0079
2026-05-06 12:00:00,2410.47,2412.44,2403.0,2403.01,7550.268
2026-05-06 12:15:00,2403.01,2413.59,2400.72,2409.72,7619.9743
2026-05-06 12:30:00,2409.71,2412.2,2407.45,2409.1,2792.6514
2026-05-06 12:45:00,2409.11,2411.04,2400.55,2405.11,4319.2354
2026-05-06 13:00:00,2405.11,2405.11,2384.22,2389.72,14646.8576
2026-05-06 13:15:00,2389.72,2393.42,2380.41,2383.39,7316.1953
2026-05-06 13:30:00,2383.38,2387.67,2375.16,2377.37,9163.7293
2026-05-06 13:45:00,2377.37,2377.38,2365.01,2368.51,11424.7811
2026-05-06 14:00:00,2368.52,2369.34,2346.68,2358.21,23146.0018
2026-05-06 14:15:00,2358.21,2367.39,2354.46,2362.88,10747.4465
2026-05-06 14:30:00,2362.88,2369.98,2362.19,2369.9,9549.5726
2026-05-06 14:45:00,2369.9,2373.29,2357.09,2359.23,8334.2972
2026-05-06 15:00:00,2359.23,2361.98,2355.0,2357.13,6496.8594
2026-05-06 15:15:00,2357.13,2366.0,2356.79,2359.96,5639.5479
2026-05-06 15:30:00,2359.97,2362.51,2354.98,2359.68,5488.6407
2026-05-06 15:45:00,2359.68,2362.4,2356.86,2359.1,3226.483
2026-05-06 16:00:00,2359.1,2367.47,2355.45,2363.45,4851.7094
2026-05-06 16:15:00,2363.46,2364.86,2351.61,2351.61,6399.1829
2026-05-06 16:30:00,2351.62,2359.8,2350.56,2358.89,3364.1278
2026-05-06 16:45:00,2358.88,2362.0,2357.19,2358.08,4387.5302
2026-05-06 17:00:00,2358.09,2360.99,2357.4,2359.5,2484.7491
2026-05-06 17:15:00,2359.5,2359.5,2351.95,2353.8,3339.6881
2026-05-06 17:30:00,2353.79,2354.71,2350.27,2353.09,3491.4948
2026-05-06 17:45:00,2353.09,2353.17,2347.71,2349.7,4245.2653
2026-05-06 18:00:00,2349.71,2351.01,2338.0,2349.46,9307.7093
2026-05-06 18:15:00,2349.47,2352.55,2344.88,2344.89,2981.9371
2026-05-06 18:30:00,2344.88,2348.07,2341.79,2346.19,3672.1472
2026-05-06 18:45:00,2346.19,2348.43,2343.46,2345.0,2055.2838
2026-05-06 19:00:00,2345.0,2347.77,2343.23,2345.15,2450.732
2026-05-06 19:15:00,2345.15,2348.72,2343.0,2344.96,2082.8243
2026-05-06 19:30:00,2344.97,2347.23,2342.14,2345.63,2223.1969
2026-05-06 19:45:00,2345.63,2350.0,2345.28,2348.5,2485.102
2026-05-06 20:00:00,2348.49,2354.69,2348.48,2353.2,3392.1061
2026-05-06 20:15:00,2353.21,2357.04,2351.05,2352.65,2896.7516
2026-05-06 20:30:00,2352.66,2352.8,2345.23,2347.58,3179.9938
2026-05-06 20:45:00,2347.58,2350.94,2345.43,2350.94,4015.3676
2026-05-06 21:00:00,2350.94,2352.38,2345.83,2348.63,1798.3718
2026-05-06 21:15:00,2348.64,2351.47,2348.62,2351.47,1692.8155
2026-05-06 21:30:00,2351.47,2357.45,2350.09,2355.4,4644.6702
2026-05-06 21:45:00,2355.41,2356.0,2352.46,2354.52,2280.9011
2026-05-06 22:00:00,2354.52,2355.05,2348.88,2350.64,2920.106
2026-05-06 22:15:00,2350.64,2350.89,2344.99,2345.56,1911.436
2026-05-06 22:30:00,2345.57,2349.0,2345.56,2348.13,1685.2657
2026-05-06 22:45:00,2348.13,2349.54,2345.13,2347.28,1559.7254
2026-05-06 23:00:00,2347.28,2347.28,2338.28,2344.21,5497.505
2026-05-06 23:15:00,2344.22,2349.41,2343.93,2349.4,2062.2124
2026-05-06 23:30:00,2349.41,2349.96,2346.86,2348.99,1579.9316
2026-05-06 23:45:00,2348.98,2351.34,2347.3,2350.84,1894.4123
2026-05-07 00:00:00,2350.84,2352.3,2348.16,2350.0,2378.3454
2026-05-07 00:15:00,2350.0,2350.22,2344.72,2344.72,1852.2329
2026-05-07 00:30:00,2344.72,2346.46,2334.94,2336.62,4089.9207
2026-05-07 00:45:00,2336.63,2339.08,2329.05,2329.65,5301.8244
2026-05-07 01:00:00,2329.66,2330.18,2314.16,2329.29,10425.3137
2026-05-07 01:15:00,2329.3,2332.04,2320.64,2332.03,3053.3673
2026-05-07 01:30:00,2332.03,2335.0,2328.31,2334.41,2642.5585
2026-05-07 01:45:00,2334.41,2334.51,2326.09,2327.41,2781.5098
2026-05-07 02:00:00,2327.4,2327.95,2315.45,2315.7,6810.7922
2026-05-07 02:15:00,2315.71,2320.01,2313.89,2317.87,4758.8376
2026-05-07 02:30:00,2317.88,2321.24,2315.99,2317.52,4328.7222
2026-05-07 02:45:00,2317.53,2323.77,2315.45,2321.88,3540.8429
2026-05-07 03:00:00,2321.89,2323.38,2319.13,2319.82,4400.9799
2026-05-07 03:15:00,2319.82,2322.21,2315.74,2320.2,2233.8916
2026-05-07 03:30:00,2320.2,2323.39,2318.45,2323.29,1752.0058
2026-05-07 03:45:00,2323.29,2326.2,2321.66,2322.39,3153.1724
2026-05-07 04:00:00,2322.39,2324.88,2317.8,2324.03,3700.0257
2026-05-07 04:15:00,2324.02,2327.31,2323.79,2326.25,2607.0164
2026-05-07 04:30:00,2326.25,2327.39,2322.9,2324.1,2074.9073
2026-05-07 04:45:00,2324.11,2327.52,2324.1,2327.51,2035.5884
2026-05-07 05:00:00,2327.51,2333.61,2327.02,2331.27,3660.6284
2026-05-07 05:15:00,2331.28,2332.64,2329.5,2331.83,2402.2452
2026-05-07 05:30:00,2331.84,2333.97,2329.66,2331.3,3275.0596
2026-05-07 05:45:00,2331.3,2331.72,2329.13,2331.08,1632.986
2026-05-07 06:00:00,2331.08,2331.08,2321.39,2321.84,3917.5668
2026-05-07 06:15:00,2321.83,2323.64,2320.0,2323.64,3191.7017
2026-05-07 06:30:00,2323.65,2337.0,2323.65,2336.23,3539.6964
2026-05-07 06:45:00,2336.24,2338.57,2332.65,2337.13,3360.4167
2026-05-07 07:00:00,2337.14,2343.53,2336.72,2343.33,4340.1327
2026-05-07 07:15:00,2343.33,2344.99,2339.26,2340.23,3947.8063
2026-05-07 07:30:00,2340.24,2346.89,2339.95,2345.35,4536.2291
2026-05-07 07:45:00,2345.36,2346.74,2341.72,2344.59,3296.0032
2026-05-07 08:00:00,2344.59,2346.6,2341.24,2341.78,3567.0816
2026-05-07 08:15:00,2341.78,2342.01,2335.29,2337.62,4580.6346
2026-05-07 08:30:00,2337.62,2340.96,2333.88,2334.42,3252.664
2026-05-07 08:45:00,2334.41,2339.45,2332.0,2333.73,3720.1799
2026-05-07 09:00:00,2333.73,2335.53,2331.42,2335.53,3329.6325
2026-05-07 09:15:00,2335.53,2337.11,2328.76,2331.18,3852.219
2026-05-07 09:30:00,2331.18,2333.76,2326.83,2328.25,4261.3361
2026-05-07 09:45:00,2328.25,2330.4,2327.24,2329.05,2476.5607
2026-05-07 10:00:00,2329.04,2331.63,2322.22,2325.54,3500.554
2026-05-07 10:15:00,2325.55,2328.39,2317.35,2318.6,4134.6877
2026-05-07 10:30:00,2318.61,2328.01,2318.16,2328.01,3035.4507
2026-05-07 10:45:00,2328.01,2329.4,2326.03,2326.78,2925.7741
2026-05-07 11:00:00,2326.78,2331.27,2325.45,2329.28,2722.2426
2026-05-07 11:15:00,2329.28,2330.98,2327.83,2328.07,2495.0861
2026-05-07 11:30:00,2328.06,2331.59,2328.03,2330.59,3043.6728
2026-05-07 11:45:00,2330.58,2331.17,2325.57,2329.94,3242.0054
2026-05-07 12:00:00,2329.94,2336.09,2329.04,2335.81,3375.5022
2026-05-07 12:15:00,2335.82,2337.13,2332.04,2333.06,3327.4363
2026-05-07 12:30:00,2333.06,2336.11,2331.67,2333.22,2864.0143
2026-05-07 12:45:00,2333.23,2334.66,2330.54,2333.01,2818.942
2026-05-07 13:00:00,2333.02,2333.02,2322.56,2324.07,5212.448
2026-05-07 13:15:00,2324.08,2329.95,2322.98,2324.94,5167.1088
2026-05-07 13:30:00,2324.94,2324.94,2314.8,2314.81,13982.0038
2026-05-07 13:45:00,2314.81,2317.59,2305.4,2314.32,14650.108
2026-05-07 14:00:00,2314.32,2318.75,2307.76,2316.76,4486.0314
2026-05-07 14:15:00,2316.76,2317.15,2308.57,2309.78,11948.6494
2026-05-07 14:30:00,2309.78,2310.6,2289.51,2296.59,20851.9119
2026-05-07 14:45:00,2296.58,2302.09,2294.62,2298.98,9494.6307
2026-05-07 15:00:00,2298.98,2304.52,2295.99,2298.5,4937.5876
2026-05-07 15:15:00,2298.49,2301.09,2285.95,2291.19,13164.8748
2026-05-07 15:30:00,2291.19,2298.81,2289.32,2296.01,6576.4044
2026-05-07 15:45:00,2296.01,2298.44,2292.49,2294.82,6649.2986
2026-05-07 16:00:00,2294.82,2295.15,2287.1,2290.05,8369.9162
2026-05-07 16:15:00,2290.02,2298.2,2285.37,2297.35,8900.7989
2026-05-07 16:30:00,2297.35,2297.92,2290.81,2294.91,5534.504
2026-05-07 16:45:00,2294.91,2296.05,2289.61,2291.81,5195.9746
2026-05-07 17:00:00,2291.81,2295.2,2290.59,2293.55,5020.2952
2026-05-07 17:15:00,2293.54,2295.2,2280.1,2288.25,9821.1658
2026-05-07 17:30:00,2288.25,2293.09,2286.3,2291.73,6698.2816
2026-05-07 17:45:00,2291.73,2301.25,2289.2,2299.6,6838.9154
2026-05-07 18:00:00,2299.61,2304.0,2297.71,2300.07,6830.5631
2026-05-07 18:15:00,2300.08,2301.93,2299.19,2299.39,5975.3952
2026-05-07 18:30:00,2299.38,2304.0,2294.39,2295.98,6195.5953
2026-05-07 18:45:00,2295.98,2299.62,2291.27,2296.19,4858.795
2026-05-07 19:00:00,2296.18,2296.92,2290.23,2295.27,3757.1436
2026-05-07 19:15:00,2295.27,2296.15,2290.0,2290.69,3122.6731
2026-05-07 19:30:00,2290.69,2296.44,2290.61,2293.7,4260.0282
2026-05-07 19:45:00,2293.69,2297.09,2287.88,2295.98,7377.4368
2026-05-07 20:00:00,2295.98,2302.57,2293.73,2295.01,9766.6284
2026-05-07 20:15:00,2295.02,2296.08,2292.77,2294.43,6750.857
2026-05-07 20:30:00,2294.42,2294.42,2287.94,2290.0,10624.0427
2026-05-07 20:45:00,2290.01,2290.74,2288.08,2289.1,6859.3303
2026-05-07 21:00:00,2289.1,2290.47,2281.29,2286.46,4859.001
2026-05-07 21:15:00,2286.46,2293.83,2285.34,2293.82,2675.8557
2026-05-07 21:30:00,2293.83,2294.29,2290.23,2290.62,3011.3612
2026-05-07 21:45:00,2290.61,2292.6,2287.67,2287.68,2252.8684
2026-05-07 22:00:00,2287.68,2289.36,2281.04,2287.77,6958.3334
2026-05-07 22:15:00,2287.77,2290.24,2286.12,2286.12,3813.7972
2026-05-07 22:30:00,2286.12,2288.73,2281.57,2283.63,3293.9007
2026-05-07 22:45:00,2283.63,2288.18,2283.04,2287.03,2358.3116
2026-05-07 23:00:00,2287.03,2291.49,2286.11,2289.69,2759.5931
2026-05-07 23:15:00,2289.69,2290.77,2286.75,2289.35,2031.3356
2026-05-07 23:30:00,2289.35,2291.42,2287.25,2291.42,1978.6828
2026-05-07 23:45:00,2291.42,2293.24,2290.52,2291.06,2101.4955
2026-05-08 00:00:00,2291.06,2294.04,2290.83,2293.3,2782.1011
2026-05-08 00:15:00,2293.3,2294.28,2289.68,2290.47,2723.1011
2026-05-08 00:30:00,2290.47,2291.22,2287.21,2287.94,2027.755
2026-05-08 00:45:00,2287.94,2287.95,2283.66,2286.83,2464.3209
2026-05-08 01:00:00,2286.83,2289.31,2282.88,2283.09,2226.1341
2026-05-08 01:15:00,2283.08,2285.91,2280.28,2285.71,2960.7047
2026-05-08 01:30:00,2285.72,2287.82,2284.11,2285.74,2115.1807
2026-05-08 01:45:00,2285.74,2287.22,2283.16,2285.06,2777.1786
2026-05-08 02:00:00,2285.06,2285.71,2273.0,2277.84,7395.8684
2026-05-08 02:15:00,2277.85,2277.95,2268.0,2276.35,6231.4519
2026-05-08 02:30:00,2276.36,2283.17,2275.31,2279.49,2894.0279
2026-05-08 02:45:00,2279.49,2282.15,2277.0,2279.15,2166.0109
2026-05-08 03:00:00,2279.15,2279.15,2265.61,2273.13,7817.1152
2026-05-08 03:15:00,2273.13,2279.52,2272.76,2278.8,3321.8251
2026-05-08 03:30:00,2278.79,2281.35,2278.79,2280.78,2604.4203
2026-05-08 03:45:00,2280.79,2281.6,2278.76,2278.76,1861.8302
2026-05-08 04:00:00,2278.77,2282.96,2278.76,2282.51,2226.8055
2026-05-08 04:15:00,2282.51,2284.54,2281.09,2282.58,2599.798
2026-05-08 04:30:00,2282.59,2282.86,2276.5,2277.65,2941.8209
2026-05-08 04:45:00,2277.65,2282.54,2277.65,2281.63,1879.0711
2026-05-08 05:00:00,2281.63,2282.48,2280.0,2280.97,2483.5287
2026-05-08 05:15:00,2280.98,2282.54,2279.0,2280.27,2141.6946
2026-05-08 05:30:00,2280.27,2283.54,2280.27,2283.31,1841.1568
2026-05-08 05:45:00,2283.3,2284.0,2275.97,2275.97,5166.8779
2026-05-08 06:00:00,2275.98,2277.22,2270.0,2276.18,11254.7367
2026-05-08 06:15:00,2276.18,2278.5,2275.01,2275.02,7294.4017
2026-05-08 06:30:00,2275.02,2277.22,2268.6,2275.73,10481.8843
2026-05-08 06:45:00,2275.74,2276.24,2273.01,2275.22,2317.2472
2026-05-08 07:00:00,2275.23,2275.23,2267.69,2268.51,3282.0631
2026-05-08 07:15:00,2268.51,2271.92,2267.15,2270.73,3367.1458
2026-05-08 07:30:00,2270.72,2280.04,2270.72,2279.53,8239.1741
2026-05-08 07:45:00,2279.54,2282.69,2279.0,2281.35,6376.0585
2026-05-08 08:00:00,2281.37,2283.21,2280.15,2281.72,4492.5832
2026-05-08 08:15:00,2281.71,2283.05,2280.72,2281.48,3760.6098
2026-05-08 08:30:00,2281.47,2286.51,2281.47,2285.45,4249.5735
2026-05-08 08:45:00,2285.45,2289.13,2283.56,2283.56,4707.6249
2026-05-08 09:00:00,2283.56,2289.22,2280.35,2289.2,3010.7492
2026-05-08 09:15:00,2289.2,2292.12,2287.02,2287.62,3573.3407
2026-05-08 09:30:00,2287.62,2288.4,2285.58,2285.7,3078.2825
2026-05-08 09:45:00,2285.7,2285.71,2281.78,2284.34,5353.3673
2026-05-08 10:00:00,2284.34,2287.78,2281.75,2282.98,3588.7458
2026-05-08 10:15:00,2282.99,2285.13,2281.17,2283.7,3454.6333
2026-05-08 10:30:00,2283.71,2290.24,2283.69,2290.15,3890.6382
2026-05-08 10:45:00,2290.14,2290.96,2287.07,2287.94,4797.4905
2026-05-08 11:00:00,2287.95,2292.5,2287.95,2290.81,6423.8331
2026-05-08 11:15:00,2290.8,2294.52,2290.13,2292.91,4521.0905
2026-05-08 11:30:00,2292.92,2294.18,2289.9,2290.49,2888.2933
2026-05-08 11:45:00,2290.49,2298.01,2290.49,2295.38,3928.2815
2026-05-08 12:00:00,2295.38,2297.12,2290.57,2293.41,2731.0832
2026-05-08 12:15:00,2293.41,2294.15,2289.24,2293.2,3248.8149
2026-05-08 12:30:00,2293.2,2302.0,2289.54,2291.24,6200.9786
2026-05-08 12:45:00,2291.23,2291.24,2282.46,2284.53,4254.1641
2026-05-08 13:00:00,2284.53,2287.0,2275.05,2276.12,6056.2956
2026-05-08 13:15:00,2276.12,2279.77,2273.12,2273.85,7236.1869
2026-05-08 13:30:00,2273.86,2279.09,2269.96,2272.01,9037.8086
2026-05-08 13:45:00,2272.02,2277.53,2271.29,2276.46,6138.5095
2026-05-08 14:00:00,2276.46,2285.48,2275.0,2281.24,8195.0169
2026-05-08 14:15:00,2281.25,2292.66,2280.1,2281.48,8394.0719
2026-05-08 14:30:00,2281.49,2288.99,2273.32,2287.9,6046.3327
2026-05-08 14:45:00,2287.9,2289.99,2282.97,2285.72,3004.6822
2026-05-08 15:00:00,2285.72,2288.02,2280.0,2281.28,3080.0206
2026-05-08 15:15:00,2281.28,2282.38,2275.0,2277.72,4484.7994
2026-05-08 15:30:00,2277.72,2287.0,2274.94,2285.14,2985.2738
2026-05-08 15:45:00,2285.15,2294.44,2284.57,2293.2,4107.3032
2026-05-08 16:00:00,2293.2,2294.37,2288.67,2290.38,3767.4337
2026-05-08 16:15:00,2290.38,2293.11,2288.49,2290.01,2988.5366
2026-05-08 16:30:00,2290.01,2291.99,2286.42,2291.67,3675.3895
2026-05-08 16:45:00,2291.67,2292.67,2289.3,2289.93,3022.637
2026-05-08 17:00:00,2289.93,2298.23,2289.39,2295.85,4076.5178
2026-05-08 17:15:00,2295.86,2302.47,2295.7,2301.62,5265.668
2026-05-08 17:30:00,2301.62,2315.0,2301.62,2309.99,8320.7775
2026-05-08 17:45:00,2310.0,2315.63,2300.7,2304.86,5935.6103
2026-05-08 18:00:00,2304.87,2313.05,2304.87,2312.44,5691.2679
2026-05-08 18:15:00,2312.45,2320.53,2309.83,2318.49,6264.2203
2026-05-08 18:30:00,2318.49,2321.22,2315.59,2318.35,4716.6906
2026-05-08 18:45:00,2318.34,2321.04,2313.11,2313.49,2981.8334
2026-05-08 19:00:00,2313.49,2319.49,2312.48,2317.5,4777.4495
2026-05-08 19:15:00,2317.51,2320.36,2314.46,2315.47,4670.3294
2026-05-08 19:30:00,2315.48,2318.98,2314.63,2315.99,6117.7203
2026-05-08 19:45:00,2315.99,2316.53,2313.72,2316.05,4212.4388
2026-05-08 20:00:00,2316.06,2317.0,2311.78,2313.28,3412.6335
2026-05-08 20:15:00,2313.28,2314.44,2310.52,2312.3,8974.9541
2026-05-08 20:30:00,2312.3,2312.32,2307.11,2308.41,10186.7318
2026-05-08 20:45:00,2308.41,2309.91,2305.36,2306.65,3843.3015
2026-05-08 21:00:00,2306.64,2308.92,2304.21,2305.64,3314.1478
2026-05-08 21:15:00,2305.65,2310.13,2305.53,2308.76,3808.6168
2026-05-08 21:30:00,2308.77,2314.13,2308.76,2313.9,3714.7445
2026-05-08 21:45:00,2313.91,2314.94,2310.34,2314.63,3240.997
2026-05-08 22:00:00,2314.62,2319.15,2314.31,2317.71,4105.5131
2026-05-08 22:15:00,2317.71,2318.68,2312.95,2313.1,3249.2016
2026-05-08 22:30:00,2313.11,2315.03,2311.99,2312.07,2784.6223
2026-05-08 22:45:00,2312.08,2313.05,2310.26,2310.98,2593.6351
2026-05-08 23:00:00,2310.98,2310.98,2307.0,2307.0,2744.5568
2026-05-08 23:15:00,2307.01,2309.78,2306.11,2308.01,3025.8271
2026-05-08 23:30:00,2308.01,2308.01,2303.19,2304.7,3516.1552
2026-05-08 23:45:00,2304.7,2307.4,2304.01,2307.06,2852.029
2026-05-09 00:00:00,2307.07,2307.11,2304.19,2306.31,2756.3864
